Date,Q,Julian,Year,Month,Day,Season,DecYear,waterYear,Qb,Qq,FNConc,FNFlux,Conc,Flux
12/26/2011,0.685267682,59163,2011,12,361,fall,2011.984247,2012,0.641716284,0.053551398,0.096494002,6.945254343,0.07204162,4.265377386
12/27/2011,0.70225779,59164,2011,12,362,fall,2011.986986,2012,0.63815926,0.07409853,0.102606932,7.135200242,0.070776837,4.294389773
12/28/2011,0.671109259,59165,2011,12,363,fall,2011.989726,2012,0.634887819,0.04622144,0.112019044,9.406284716,0.073217626,4.245439128
12/29/2011,0.676772628,59166,2011,12,364,fall,2011.992466,2012,0.631942335,0.054830293,0.091649355,5.486333427,0.071017172,4.152598083
12/30/2011,0.70225779,59167,2011,12,365,fall,2011.995205,2012,0.628694101,0.083563689,0.087213753,4.782592109,0.072307992,4.387292696
12/31/2011,0.685267682,59168,2011,12,366,fall,2011.997945,2012,0.625063093,0.070204589,0.096048719,7.408927375,0.067275389,3.983182524
1/1/2012,0.705089475,59169,2012,1,1,fall,2012.000683,2012,0.621010013,0.094079462,0.101969503,7.681496078,0.075569972,4.603702362
1/2/2012,0.679604313,59170,2012,1,2,fall,2012.003415,2012,0.616514517,0.073089796,0.105560062,7.218670003,0.066244855,3.889752994
1/3/2012,0.651287466,59171,2012,1,3,fall,2012.006148,2012,0.612649703,0.048637763,0.093927654,5.56241887,0.070034306,3.94091706
1/4/2012,0.654119151,59172,2012,1,4,fall,2012.00888,2012,0.609512607,0.054606544,0.12137092,14.41490227,0.068244049,3.856873506
1/5/2012,0.625802305,59173,2012,1,5,fall,2012.011612,2012,0.607154333,0.028647971,0.119212772,14.48865128,0.107409015,5.8075323
1/6/2012,0.634297359,59174,2012,1,6,fall,2012.014344,2012,0.605629421,0.038667938,0.09438788,5.341503288,0.081247535,4.452632395
1/7/2012,0.631465674,59175,2012,1,7,fall,2012.017077,2012,0.603947396,0.037518278,0.09961931,8.631646842,0.084119112,4.589423864
1/8/2012,0.614475566,59176,2012,1,8,fall,2012.019809,2012,0.602601098,0.021874468,0.111305116,13.24717179,0.134005448,7.114441562
1/9/2012,0.617307251,59177,2012,1,9,fall,2012.022541,2012,0.601633998,0.025673253,0.113398566,11.17505339,0.126091585,6.725138358
1/10/2012,0.620138935,59178,2012,1,10,fall,2012.025273,2012,0.600571588,0.029567347,0.109784887,8.456445731,0.109425487,5.863018025
1/11/2012,0.628633989,59179,2012,1,11,fall,2012.028005,2012,0.599381578,0.039252412,0.102675543,7.770792801,0.082459238,4.478689107
1/12/2012,0.637129043,59180,2012,1,12,fall,2012.030738,2012,0.598013681,0.049115362,0.091917191,5.539395786,0.070643601,3.888785382
1/13/2012,0.62297062,59181,2012,1,13,fall,2012.03347,2012,0.59644236,0.03652826,0.104061859,7.985438927,0.090712151,4.88255085
1/14/2012,0.614475566,59182,2012,1,14,fall,2012.036202,2012,0.59484193,0.029633636,0.081493557,4.6904517,0.113512026,6.026431665
1/15/2012,0.608812197,59183,2012,1,15,fall,2012.038934,2012,0.59347961,0.025332587,0.084254437,3.951960388,0.137611731,7.238566109
1/16/2012,0.617307251,59184,2012,1,16,fall,2012.041667,2012,0.592223512,0.035083739,0.078650182,3.621444259,0.096317099,5.137105861
1/17/2012,0.625802305,59185,2012,1,17,fall,2012.044399,2012,0.590814879,0.044987426,0.125840496,10.84439193,0.075170083,4.064395186
1/18/2012,0.62297062,59186,2012,1,18,fall,2012.047131,2012,0.589210703,0.043759917,0.143070286,24.91654844,0.076994337,4.144194137
1/19/2012,0.62297062,59187,2012,1,19,fall,2012.049863,2012,0.587396926,0.045573694,0.147868524,20.56556873,0.074836839,4.028067517
1/20/2012,0.594653774,59188,2012,1,20,fall,2012.052596,2012,0.586104319,0.018549455,0.157859922,28.06368704,0.191270188,9.827096182
1/21/2012,0.594653774,59189,2012,1,21,fall,2012.055328,2012,0.58541112,0.019242654,0.13426038,15.43183897,0.184532327,9.480917769
1/22/2012,0.62297062,59190,2012,1,22,fall,2012.05806,2012,0.584618666,0.048351954,0.183146595,45.03368887,0.07314343,3.936920383
1/23/2012,0.707921159,59191,2012,1,23,fall,2012.060792,2012,0.583506893,0.134414267,0.150909627,18.92768274,0.102184242,6.250036649
1/24/2012,0.690931051,59192,2012,1,24,fall,2012.063525,2012,0.581793523,0.119137528,0.12973245,9.085522459,0.091983076,5.491062439
1/25/2012,0.588990404,59193,2012,1,25,fall,2012.066257,2012,0.580425895,0.01856451,0.120130802,7.680671551,0.204288034,10.39596694
1/26/2012,0.594653774,59194,2012,1,26,fall,2012.068989,2012,0.579722865,0.024930908,0.10641612,6.333023932,0.160028792,8.221973061
1/27/2012,0.597485458,59195,2012,1,27,fall,2012.071721,2012,0.578933345,0.028552114,0.106786381,5.776942305,0.135359335,6.987620263
1/28/2012,0.588990404,59196,2012,1,28,fall,2012.074454,2012,0.578088419,0.020901986,0.096878039,4.962040553,0.180840085,9.202729639
1/29/2012,0.577663666,59197,2012,1,29,fall,2012.077186,2012,0.577663666,0.01,0.143378275,22.64928001,0.502571917,25.08343513
1/30/2012,0.580495351,59198,2012,1,30,fall,2012.079918,2012,0.577667648,0.012827703,0.130742384,15.92590048,0.306691281,15.38203935
1/31/2012,0.66544589,59199,2012,1,31,fall,2012.08265,2012,0.577802441,0.097643449,0.099099123,5.515962618,0.084591675,4.86355818
2/1/2012,0.846673706,59200,2012,2,32,spring,2012.085383,2012,0.57838457,0.278289137,0.101564182,5.178692391,0.226397914,16.56159788
2/2/2012,0.804198437,59201,2012,2,33,spring,2012.088115,2012,0.5792139,0.234984537,0.099399929,5.139610891,0.194087254,13.48571517
2/3/2012,0.676772628,59202,2012,2,34,spring,2012.090847,2012,0.579857863,0.106914765,0.122611008,7.037210947,0.094129402,5.504043126
2/4/2012,0.668277574,59203,2012,2,35,spring,2012.093579,2012,0.580258788,0.098018786,0.124195349,7.151236147,0.089114018,5.145370556
2/5/2012,0.690931051,59204,2012,2,36,spring,2012.096311,2012,0.580200691,0.120730361,0.111679268,5.667909144,0.106864484,6.379429574
2/6/2012,0.671109259,59205,2012,2,37,spring,2012.099044,2012,0.576069498,0.105039761,0.13909791,21.14817113,0.094835639,5.498934494
2/7/2012,0.637129043,59206,2012,2,38,spring,2012.101776,2012,0.571381886,0.075747157,0.136646336,51.4210261,0.081326192,4.476840105
2/8/2012,0.603148828,59207,2012,2,39,spring,2012.104508,2012,0.56752823,0.045620597,0.1643111,26.57852264,0.082647828,4.306948446
2/9/2012,0.58615872,59208,2012,2,40,spring,2012.10724,2012,0.565328862,0.030829858,0.193854422,18.78945492,0.138973008,7.038164793
2/10/2012,0.597485458,59209,2012,2,41,spring,2012.109973,2012,0.563622735,0.043862723,0.225393847,85.27343965,0.090880499,4.691500698
2/11/2012,0.594653774,59210,2012,2,42,spring,2012.112705,2012,0.561732211,0.042921563,0.246437134,74.21343588,0.093404195,4.79892876
2/12/2012,0.594653774,59211,2012,2,43,spring,2012.115437,2012,0.559637182,0.045016591,0.204710511,29.22765651,0.085109507,4.3727636
2/13/2012,0.594653774,59212,2012,2,44,spring,2012.118169,2012,0.557329216,0.047324558,0.189684138,18.33911428,0.081830651,4.204302213
2/14/2012,0.563505243,59213,2012,2,45,spring,2012.120902,2012,0.555820938,0.017684304,0.203170584,58.29363537,0.28557497,13.90374657
2/15/2012,0.569168612,59214,2012,2,46,spring,2012.123634,2012,0.555189277,0.023979335,0.174655535,38.32145422,0.185588529,9.126532708
2/16/2012,0.611643882,59215,2012,2,47,spring,2012.126366,2012,0.554416642,0.06722724,0.154510097,16.97025859,0.078800589,4.164298418
2/17/2012,0.608812197,59216,2012,2,48,spring,2012.129098,2012,0.553364882,0.065447315,0.152101732,17.01439617,0.078635209,4.136320028
2/18/2012,0.58615872,59217,2012,2,49,spring,2012.131831,2012,0.552006077,0.044152643,0.176124003,36.27725205,0.095809358,4.85218
2/19/2012,0.572000297,59218,2012,2,50,spring,2012.134563,2012,0.550426672,0.031573624,0.247494662,65.66553134,0.149941069,7.410211415
2/20/2012,0.563505243,59219,2012,2,51,spring,2012.137295,2012,0.549030733,0.02447451,0.298909175,139.5304066,0.225124033,10.9605807
2/21/2012,0.591822089,59220,2012,2,52,spring,2012.140027,2012,0.547814075,0.054008014,0.305727588,139.3663881,0.080897658,4.136574618
2/22/2012,0.628633989,59221,2012,2,53,spring,2012.14276,2012,0.546316885,0.092317104,0.226447186,53.8077275,0.098046271,5.325282863
2/23/2012,0.588990404,59222,2012,2,54,spring,2012.145492,2012,0.544435352,0.054555052,0.235484658,40.04328288,0.081954459,4.170561685
2/24/2012,0.583327035,59223,2012,2,55,spring,2012.148224,2012,0.542231217,0.051095818,0.227830749,34.78633275,0.084983705,4.283132476
2/25/2012,0.54368345,59224,2012,2,56,spring,2012.150956,2012,0.540957954,0.012725496,0.227923035,63.05056409,0.406733709,19.10601097
2/26/2012,0.540851766,59225,2012,2,57,spring,2012.153689,2012,0.540851766,0.01,0.239249132,46.43077216,0.422986353,19.76597992
2/27/2012,0.54934682,59226,2012,2,58,spring,2012.156421,2012,0.540852214,0.018494606,0.254690707,67.41375559,0.305918095,14.51996344
2/28/2012,0.540851766,59227,2012,2,59,spring,2012.159153,2012,0.540851766,0.01,0.219018271,32.1109966,0.426124566,19.91262736
2/29/2012,1.449822534,59228,2012,2,60,spring,2012.161885,2012,0.542130006,0.917692528,0.218029361,29.76018122,0.713039173,89.31861454
3/1/2012,0.906139084,59229,2012,3,61,spring,2012.164617,2012,0.545576055,0.370563029,0.218564852,37.68318076,0.340340924,26.64543277
3/2/2012,0.758891483,59230,2012,3,62,spring,2012.16735,2012,0.549667258,0.219224225,0.21347984,51.72046014,0.217860569,14.28473063
3/3/2012,0.685267682,59231,2012,3,63,spring,2012.170082,2012,0.553247309,0.142020373,0.206117152,34.14222185,0.160824353,9.521948027
3/4/2012,0.620138935,59232,2012,3,64,spring,2012.172814,2012,0.556328217,0.073810719,0.172486554,17.03585364,0.099260009,5.318351695
3/5/2012,0.591822089,59233,2012,3,65,spring,2012.175546,2012,0.559030078,0.042792011,0.18829463,32.42581307,0.116896872,5.977337852
3/6/2012,0.775881591,59234,2012,3,66,spring,2012.178279,2012,0.561748312,0.224133278,0.243568081,56.18041823,0.229236963,15.36716786
3/7/2012,1.271426402,59235,2012,3,67,spring,2012.181011,2012,0.565716628,0.715709774,0.288452929,102.4496739,0.650416237,71.44903089
3/8/2012,1.968020823,59236,2012,3,68,spring,2012.183743,2012,0.573364361,1.404656462,0.31889407,95.36830238,0.998761691,169.8264406
3/9/2012,1.050555,59237,2012,3,69,spring,2012.186475,2012,0.583668905,0.476886096,0.356728859,85.89638342,0.485488274,44.0667764
3/10/2012,0.880653922,59238,2012,3,70,spring,2012.189208,2012,0.593479113,0.297174809,0.319957481,99.08226688,0.318577626,24.24009335
3/11/2012,0.849505391,59239,2012,3,71,spring,2012.19194,2012,0.602167316,0.257338075,0.334184234,128.4130105,0.27164332,19.93787696
3/12/2012,0.979762884,59240,2012,3,72,spring,2012.194672,2012,0.609729513,0.380033372,0.314705669,91.5734439,0.36356789,30.77657208
3/13/2012,0.917465822,59241,2012,3,73,spring,2012.197404,2012,0.616155406,0.311310416,0.32529866,77.35482547,0.298494903,23.66140651
3/14/2012,0.829683599,59242,2012,3,74,spring,2012.200137,2012,0.621427167,0.218256432,0.326636699,78.00026203,0.224025738,16.0592095
3/15/2012,0.829683599,59243,2012,3,75,spring,2012.202869,2012,0.625542457,0.214141141,0.323006012,73.26172892,0.217623673,15.60027962
3/16/2012,0.747564744,59244,2012,3,76,spring,2012.205601,2012,0.628615566,0.128949178,0.296095927,48.46397662,0.142650125,9.213713671
3/17/2012,0.716416213,59245,2012,3,77,spring,2012.208333,2012,0.630911986,0.095504227,0.244310734,28.11865389,0.132331004,8.191072217
3/18/2012,0.688099367,59246,2012,3,78,spring,2012.211066,2012,0.632684142,0.065415225,0.21281932,20.07807346,0.126722135,7.533857171
3/19/2012,0.699426105,59247,2012,3,79,spring,2012.213798,2012,0.634075619,0.075350486,0.218124873,24.41951962,0.132490928,8.00648184
3/20/2012,0.693762736,59248,2012,3,80,spring,2012.21653,2012,0.635135716,0.06862702,0.220068719,26.85358217,0.130288135,7.809614201
3/21/2012,0.65978252,59249,2012,3,81,spring,2012.219262,2012,0.635913008,0.033869512,0.200458799,21.24616328,0.140773026,8.024795884
3/22/2012,0.654119151,59250,2012,3,82,spring,2012.221995,2012,0.636509143,0.027610009,0.217797161,28.8346634,0.15899088,8.985511832
3/23/2012,0.716416213,59251,2012,3,83,spring,2012.224727,2012,0.636986028,0.089430185,0.239714123,29.4967656,0.13822953,8.556181341
3/24/2012,0.699426105,59252,2012,3,84,spring,2012.227459,2012,0.637342202,0.072083903,0.229673863,39.62259748,0.135272298,8.174561196
3/25/2012,0.682435997,59253,2012,3,85,spring,2012.230191,2012,0.637561053,0.054874945,0.2488522,65.32700148,0.129271559,7.622170466
3/26/2012,0.656950836,59254,2012,3,86,spring,2012.232923,2012,0.637639667,0.029311169,0.221519893,48.65391065,0.153775798,8.728399226
3/27/2012,0.648455782,59255,2012,3,87,spring,2012.235656,2012,0.636574717,0.021881065,0.230409247,31.87745474,0.174838142,9.795583076
3/28/2012,0.645624097,59256,2012,3,88,spring,2012.238388,2012,0.635726185,0.019897912,0.228089514,32.27612341,0.188495691,10.51465193
3/29/2012,0.648455782,59257,2012,3,89,spring,2012.24112,2012,0.634919347,0.023536435,0.221557371,36.91632583,0.168380782,9.433799258
3/30/2012,1.042059946,59258,2012,3,90,spring,2012.243852,2012,0.633436112,0.418623834,0.233374321,38.00817711,0.325793169,29.33245542
3/31/2012,0.872158868,59259,2012,3,91,spring,2012.246585,2012,0.630324684,0.251834184,0.263566564,66.38068539,0.225018972,16.95619803
4/1/2012,0.773049906,59260,2012,4,92,spring,2012.249317,2012,0.625635019,0.157414887,0.227039449,32.19640782,0.164280468,10.97254086
4/2/2012,0.727742952,59261,2012,4,93,spring,2012.252049,2012,0.619967118,0.117775834,0.181958644,16.1689887,0.140852091,8.856355655
4/3/2012,0.696594421,59262,2012,4,94,spring,2012.254781,2012,0.613710228,0.092884192,0.18316501,19.61205791,0.148431908,8.933486892
4/4/2012,0.668277574,59263,2012,4,95,spring,2012.257514,2012,0.608137869,0.070139706,0.172449254,18.08287288,0.14554667,8.403745711
4/5/2012,0.656950836,59264,2012,4,96,spring,2012.260246,2012,0.603720869,0.063229967,0.175281901,13.00676854,0.144248811,8.187642182
4/6/2012,0.634297359,59265,2012,4,97,spring,2012.262978,2012,0.600323309,0.043974049,0.166013735,12.02368098,0.144552272,7.921940321
4/7/2012,0.625802305,59266,2012,4,98,spring,2012.26571,2012,0.597913051,0.037889254,0.172693842,16.16979181,0.160421664,8.673890158
4/8/2012,0.617307251,59267,2012,4,99,spring,2012.268443,2012,0.595996154,0.031311097,0.196562463,17.36284059,0.188238964,10.03979038
4/9/2012,0.597485458,59268,2012,4,100,spring,2012.271175,2012,0.595071814,0.012413645,0.252320896,38.51406769,0.340345528,17.56956994
4/10/2012,0.62297062,59269,2012,4,101,spring,2012.273907,2012,0.594837368,0.038133252,0.217910574,34.98646629,0.16469828,8.864829196
4/11/2012,0.608812197,59270,2012,4,102,spring,2012.276639,2012,0.594492111,0.024320086,0.2259776,39.31217881,0.244777136,12.87561363
4/12/2012,0.605980512,59271,2012,4,103,spring,2012.279372,2012,0.594042553,0.021937959,0.197963188,20.3971488,0.230022654,12.04323085
4/13/2012,0.600317143,59272,2012,4,104,spring,2012.282104,2012,0.593533549,0.016783594,0.211889972,19.38008699,0.302807771,15.70585213
4/14/2012,0.603148828,59273,2012,4,105,spring,2012.284836,2012,0.592979223,0.020169605,0.221713664,28.98597231,0.251300267,13.09577427
4/15/2012,0.886317291,59274,2012,4,106,spring,2012.287568,2012,0.591936867,0.304380425,0.222305154,23.8415787,0.290493216,22.24533542
4/16/2012,0.722079582,59275,2012,4,107,spring,2012.290301,2012,0.589784538,0.142295044,0.204069298,23.38436917,0.179738441,11.21346358
4/17/2012,0.648455782,59276,2012,4,108,spring,2012.293033,2012,0.586689955,0.071765827,0.173182433,14.87613022,0.16487953,9.23763608
4/18/2012,0.639960728,59277,2012,4,109,spring,2012.295765,2012,0.583120755,0.066839973,0.187728703,18.40774209,0.16678378,9.221909967
4/19/2012,0.753228113,59278,2012,4,110,spring,2012.298497,2012,0.579020795,0.184207319,0.185151269,15.93855601,0.215487274,14.02367672
4/20/2012,1.169485755,59279,2012,4,111,spring,2012.30123,2012,0.573400839,0.606084916,0.228685753,24.32485035,0.393064741,39.71666433
4/21/2012,0.815525175,59280,2012,4,112,spring,2012.303962,2012,0.565326982,0.260198193,0.192652685,17.10024784,0.276047875,19.45071291
4/22/2012,0.713584528,59281,2012,4,113,spring,2012.306694,2012,0.555348512,0.168236017,0.174886283,13.89760855,0.218202639,13.45300074
4/23/2012,0.656950836,59282,2012,4,114,spring,2012.309426,2012,0.545715436,0.1212354,0.187420042,26.96844764,0.200615462,11.38704439
4/24/2012,0.628633989,59283,2012,4,115,spring,2012.312158,2012,0.537844329,0.10078966,0.167929936,12.99820754,0.183255839,9.953353367
4/25/2012,0.662614205,59284,2012,4,116,spring,2012.314891,2012,0.530431346,0.142182859,0.19182997,24.49742766,0.211734993,12.12180024
4/26/2012,0.642792413,59285,2012,4,117,spring,2012.317623,2012,0.522296342,0.13049607,0.222133828,38.75331374,0.207290444,11.51234423
4/27/2012,0.603148828,59286,2012,4,118,spring,2012.320355,2012,0.514586585,0.098562243,0.215824426,23.22905703,0.182751828,9.523573999
4/28/2012,0.634297359,59287,2012,4,119,spring,2012.323087,2012,0.507358508,0.13693885,0.224511092,17.28825606,0.190586765,10.44478212
4/29/2012,0.634297359,59288,2012,4,120,spring,2012.32582,2012,0.49940586,0.144891498,0.201568411,14.58127642,0.190732976,10.45279492
4/30/2012,0.917465822,59289,2012,4,121,spring,2012.328552,2012,0.490202434,0.437263388,0.179753309,13.67851154,0.281446039,22.30995934
5/1/2012,0.73906969,59290,2012,5,122,spring,2012.331284,2012,0.479102487,0.269967203,0.194476059,17.75805909,0.221981309,14.17475438
5/2/2012,0.880653922,59291,2012,5,123,spring,2012.334016,2012,0.465935202,0.42471872,0.189999174,17.8790523,0.263934949,20.08241403
5/3/2012,0.758891483,59292,2012,5,124,spring,2012.336749,2012,0.450646337,0.318245146,0.208692872,19.84583192,0.19999179,13.11310651
5/4/2012,0.671109259,59293,2012,5,125,spring,2012.339481,2012,0.433431348,0.247677911,0.192313649,26.46138798,0.162046511,9.396078964
5/5/2012,0.617307251,59294,2012,5,126,spring,2012.342213,2012,0.41658933,0.210717921,0.172691007,12.75154073,0.134579597,7.177849428
5/6/2012,0.724911267,59295,2012,5,127,spring,2012.344945,2012,0.400151317,0.33475995,0.189526139,12.07742425,0.179213125,11.2245362
5/7/2012,0.724911267,59296,2012,5,128,spring,2012.347678,2012,0.381901999,0.353009268,0.190044347,12.15230535,0.188896472,11.83102681
5/8/2012,0.603148828,59297,2012,5,129,spring,2012.35041,2012,0.362910585,0.250238243,0.163284006,10.26687087,0.151029778,7.870472636
5/9/2012,0.546515135,59298,2012,5,130,spring,2012.353142,2012,0.345727769,0.210787366,0.19115031,22.52521953,0.13522025,6.384952484
5/10/2012,0.50687155,59299,2012,5,131,spring,2012.355874,2012,0.331054885,0.185816665,0.213901624,20.70919542,0.123701669,5.417354022
5/11/2012,0.467227965,59300,2012,5,132,spring,2012.358607,2012,0.318406652,0.158821313,0.215501821,17.81599059,0.111206708,4.489247581
5/12/2012,0.447406173,59301,2012,5,133,spring,2012.361339,2012,0.307143645,0.150262528,0.216482007,21.02317429,0.120372973,4.653124813
5/13/2012,0.419089326,59302,2012,5,134,spring,2012.364071,2012,0.296918988,0.132170339,0.199155539,20.1396245,0.109302998,3.957786994
5/14/2012,0.39077248,59303,2012,5,135,spring,2012.366803,2012,0.288161265,0.112611215,0.190537024,25.10397451,0.098825558,3.336621846
5/15/2012,0.382277426,59304,2012,5,136,spring,2012.369536,2012,0.280185831,0.112091595,0.166359761,11.41563483,0.098429843,3.251016601
5/16/2012,0.359623949,59305,2012,5,137,spring,2012.372268,2012,0.272826518,0.096797431,0.167903194,10.97340408,0.101565806,3.155802865
5/17/2012,0.342633841,59306,2012,5,138,spring,2012.375,2012,0.266477677,0.086156165,0.184018476,17.13052029,0.097599874,2.889304096
5/18/2012,0.31148531,59307,2012,5,139,spring,2012.377732,2012,0.261565631,0.059919679,0.197953494,35.14462884,0.087959374,2.367191771
5/19/2012,0.300158572,59308,2012,5,140,spring,2012.380464,2012,0.257977281,0.05218129,0.176813598,18.60481648,0.08674366,2.249584113
5/20/2012,0.282318958,59309,2012,5,141,spring,2012.383197,2012,0.255280404,0.037038554,0.171483163,11.56381647,0.083456739,2.035706664
5/21/2012,0.258815976,59310,2012,5,142,spring,2012.385929,2012,0.254040913,0.014775063,0.163777734,12.01342054,0.071947773,1.608874528
5/22/2012,0.27099222,59311,2012,5,143,spring,2012.388661,2012,0.253635234,0.027356986,0.183598809,39.94324354,0.07994809,1.87188282
5/23/2012,0.27099222,59312,2012,5,144,spring,2012.391393,2012,0.253142518,0.027849702,0.194210738,49.93583109,0.080378263,1.881954779
5/24/2012,0.252869438,59313,2012,5,145,spring,2012.394126,2012,0.252869438,0.01,0.179028554,32.46223405,0.067897755,1.483424686
5/25/2012,0.286000148,59314,2012,5,146,spring,2012.396858,2012,0.252916028,0.04308412,0.17803063,17.04008533,0.086535077,2.138317483
5/26/2012,0.532356712,59315,2012,5,147,spring,2012.39959,2012,0.253441839,0.288914873,0.178379822,15.04027917,0.234347177,10.77894368
5/27/2012,0.407762588,59316,2012,5,148,spring,2012.402322,2012,0.254938982,0.162823605,0.171061941,9.937942846,0.147230638,5.187036597
5/28/2012,0.334138787,59317,2012,5,149,spring,2012.405055,2012,0.257038866,0.087099921,0.173517739,12.39055958,0.102912861,2.971052224
5/29/2012,0.291663518,59318,2012,5,150,spring,2012.407787,2012,0.259109665,0.042553853,0.168225746,10.41745681,0.086969873,2.191617128
5/30/2012,0.325643733,59319,2012,5,151,spring,2012.410519,2012,0.260995207,0.074648526,0.194441825,15.14708427,0.096175177,2.705948107
5/31/2012,0.373782372,59320,2012,5,152,spring,2012.413251,2012,0.26269309,0.121089282,0.206247407,20.40789649,0.107920899,3.485283533
6/1/2012,0.328475418,59321,2012,6,153,summer,2012.415984,2012,0.264191771,0.074283647,0.183670478,39.2358941,0.095946509,2.722988421
6/2/2012,0.294495202,59322,2012,6,154,summer,2012.418716,2012,0.265488878,0.039006324,0.183072368,48.5013742,0.087126606,2.216882954
6/3/2012,0.282602127,59323,2012,6,155,summer,2012.421448,2012,0.266619796,0.025982331,0.186790239,38.42487456,0.083253278,2.032780608
6/4/2012,0.297326887,59324,2012,6,156,summer,2012.42418,2012,0.267634604,0.039692283,0.180899484,21.28574032,0.087998412,2.260594981
6/5/2012,0.396435849,59325,2012,6,157,summer,2012.426913,2012,0.268548609,0.13788724,0.181695534,18.6877421,0.115817397,3.966984127
6/6/2012,0.419089326,59326,2012,6,158,summer,2012.429645,2012,0.269338334,0.159750992,0.172074777,14.00377008,0.128139734,4.639852346
6/7/2012,0.430416065,59327,2012,6,159,summer,2012.432377,2012,0.269959414,0.170456651,0.187805385,25.4672241,0.135136368,5.025444224
6/8/2012,0.450237857,59328,2012,6,160,summer,2012.435109,2012,0.270357554,0.189880303,0.193662844,77.26874631,0.14922906,5.805092656
6/9/2012,0.447406173,59329,2012,6,161,summer,2012.437842,2012,0.269991774,0.187414399,0.18009906,104.6292344,0.147807897,5.713646297
6/10/2012,0.410594272,59330,2012,6,162,summer,2012.440574,2012,0.265101058,0.155493215,0.174859257,53.63057877,0.127030349,4.506445475
6/11/2012,0.351128895,59331,2012,6,163,summer,2012.443306,2012,0.259360025,0.10176887,0.178446588,34.76320956,0.112678459,3.418386863
6/12/2012,0.407762588,59332,2012,6,164,summer,2012.446038,2012,0.252884436,0.164878152,0.19582584,24.76492792,0.153048122,5.391990567
6/13/2012,0.410594272,59333,2012,6,165,summer,2012.44877,2012,0.245548814,0.175045458,0.216754373,58.86241514,0.162453752,5.763102932
6/14/2012,0.359623949,59334,2012,6,166,summer,2012.451503,2012,0.237291331,0.132332618,0.22419714,41.19489195,0.142067204,4.414242424
6/15/2012,0.351128895,59335,2012,6,167,summer,2012.454235,2012,0.22822536,0.132903535,0.251525096,32.98629789,0.155468596,4.716534203
6/16/2012,0.376614057,59336,2012,6,168,summer,2012.456967,2012,0.218360343,0.168253714,0.213200607,19.19404433,0.182690368,5.944644921
6/17/2012,0.382277426,59337,2012,6,169,summer,2012.459699,2012,0.207563107,0.184714319,0.208995822,32.00432993,0.196627614,6.494368152
6/18/2012,0.438911119,59338,2012,6,170,summer,2012.462432,2012,0.19562593,0.253285189,0.230441507,36.64831095,0.224604711,8.51744203
6/19/2012,0.467227965,59339,2012,6,171,summer,2012.465164,2012,0.182252366,0.294975599,0.260388892,57.66520336,0.236199002,9.534998523
6/20/2012,0.370950687,59340,2012,6,172,summer,2012.467896,2012,0.167335258,0.213615429,0.22143262,29.91521342,0.205220651,6.577350468
6/21/2012,0.305821941,59341,2012,6,173,summer,2012.470628,2012,0.153574141,0.1622478,0.201540433,17.33201475,0.153649715,4.05988882
6/22/2012,0.280903116,59342,2012,6,174,summer,2012.473361,2012,0.142239947,0.148663169,0.22056822,27.075024,0.136351521,3.309255401
6/23/2012,0.314316995,59343,2012,6,175,summer,2012.476093,2012,0.130946189,0.193370805,0.247908338,77.27517224,0.142171835,3.860958876
6/24/2012,0.300158572,59344,2012,6,176,summer,2012.478825,2012,0.118609662,0.19154891,0.201088019,21.97696813,0.132535834,3.437144634
6/25/2012,0.286000148,59345,2012,6,177,summer,2012.481557,2012,0.10516912,0.190831028,0.187782285,19.80828627,0.120627,2.980742963
6/26/2012,0.254851617,59346,2012,6,178,summer,2012.48429,2012,0.091822007,0.17302961,0.222075313,42.0914799,0.104093135,2.292045452
6/27/2012,0.177829795,59347,2012,6,179,summer,2012.487022,2012,0.081725896,0.106103899,0.210269426,21.23074244,0.080769004,1.240974895
6/28/2012,0.141584232,59348,2012,6,180,summer,2012.489754,2012,0.075403103,0.076181129,0.220375441,37.60937766,0.062994692,0.770606354
6/29/2012,0.135071357,59349,2012,6,181,summer,2012.492486,2012,0.070301101,0.074770256,0.232874265,44.12451385,0.064177491,0.748961923
6/30/2012,0.095427772,59350,2012,6,182,summer,2012.495219,2012,0.066656631,0.038771141,0.207312378,23.70991662,0.046297775,0.381723277
7/1/2012,0.086366381,59351,2012,7,183,summer,2012.497951,2012,0.064691189,0.031675192,0.177386235,15.8034535,0.041400566,0.308933313
7/2/2012,0.088631729,59352,2012,7,184,summer,2012.500683,2012,0.062930297,0.035701432,0.161343332,10.79725348,0.042194936,0.323119598
7/3/2012,0.062013894,59353,2012,7,185,summer,2012.503415,2012,0.062013894,0.01,0.155486078,10.58055529,0.025057471,0.13425794
7/4/2012,0.085800044,59354,2012,7,186,summer,2012.506148,2012,0.062047343,0.033752702,0.172989324,15.74470409,0.041418057,0.307037189
7/5/2012,0.107604016,59355,2012,7,187,summer,2012.50888,2012,0.062206784,0.055397232,0.177972472,30.5416288,0.051180828,0.475827491
7/6/2012,0.16027335,59356,2012,7,188,summer,2012.511612,2012,0.06264197,0.10763138,0.175458168,52.34522816,0.067772127,0.938482487
7/7/2012,0.165087214,59357,2012,7,189,summer,2012.514344,2012,0.063496206,0.111591008,0.182694803,29.67176642,0.070419514,1.00443122
7/8/2012,0.163388204,59358,2012,7,190,summer,2012.517077,2012,0.064789402,0.108598801,0.195329069,24.02079599,0.071779313,1.013289953
